Algorithm,Non-pulsar precision,Non-pulsar recall,Non-pulsar F1,Pulsar precision,Pulsar recall,Pulsar F1,Weighted precision,Weighted recall,Weighted F1,Matthews corrcoefficient,Cohen's Kappa,Parameters,PCA,Tuning,Scaling,Sampling
Logistic Regression,0.9862026359143328,0.9855937435686355,0.9858980957282553,0.8635477582846004,0.8686274509803922,0.8660801564027371,0.9745516790152522,0.9744831439746694,0.9745166189064981,0.852,0.852,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",False,False,True,nm-3
Logistic Regression,0.9876720772549825,0.9892982095081292,0.9884844746041539,0.896414342629482,0.8823529411764706,0.8893280632411067,0.9790035273091816,0.9791395045632334,0.9790656312822774,0.878,0.878,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",False,False,True,cnn
Logistic Regression,0.9866857845145433,0.9913562461411813,0.9890155014885537,0.9137577002053389,0.8725490196078431,0.892678034102307,0.9797583635799755,0.9800707766809462,0.9798644289672302,0.882,0.882,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",False,False,True,ros
Logistic Regression,0.9866857845145433,0.9913562461411813,0.9890155014885537,0.9137577002053389,0.8725490196078431,0.892678034102307,0.9797583635799755,0.9800707766809462,0.9798644289672302,0.882,0.882,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",False,False,True,smote
Logistic Regression,0.9892561983471074,0.9853879399053304,0.9873182802350758,0.8657844990548205,0.8980392156862745,0.8816169393647738,0.9775276517575997,0.9770907059042653,0.9772777356562242,0.869,0.869,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",False,False,True,adasyn
Logistic Regression,0.9828744851506612,0.9331138094258078,0.957347972972973,0.5701058201058201,0.8450980392156863,0.6808846761453397,0.9436656903708384,0.9247532128888061,0.9310867918625068,0.656,0.64,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",True,False,False,rus
Logistic Regression,0.9831914429163938,0.9269396995266516,0.9542372881355932,0.549492385786802,0.8490196078431372,0.6671802773497689,0.9419944752993158,0.9195380890296144,0.9269698127210336,0.643,0.624,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",True,False,False,nm-3
Logistic Regression,0.9733645855529512,0.9401111339781848,0.9564489112227806,0.5695266272189349,0.7549019607843137,0.6492411467116358,0.935004116424557,0.9225181598062954,0.9272673206285016,0.614,0.607,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",True,False,False,cnn
Logistic Regression,0.9497558991049634,0.9608973039720107,0.9552941176470587,0.5805739514348786,0.515686274509804,0.5462097611630322,0.9146873959737019,0.9186068169119016,0.916435294438481,0.503,0.502,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",True,False,False,ros
Logistic Regression,0.9501424501424501,0.9608973039720107,0.9554896142433235,0.5824175824175825,0.5196078431372549,0.5492227979274612,0.9152123546796671,0.9189793257589868,0.9168984284878587,0.506,0.505,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",True,False,False,smote
Logistic Regression,0.9479546375050628,0.9633669479316732,0.9555986526487701,0.5870069605568445,0.49607843137254903,0.5377258235919236,0.9136683057405645,0.9189793257589868,0.9159050145748286,0.496,0.494,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",True,False,False,adasyn
Logistic Regression,0.9917634635691658,0.9664540028812513,0.9789451740671252,0.7429022082018928,0.9235294117647059,0.8234265734265734,0.9681241936423061,0.962376606444403,0.9641725001377751,0.809,0.803,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",False,False,False,rus
Logistic Regression,0.9861997940267765,0.9853879399053304,0.9857936998147004,0.8618677042801557,0.8686274509803922,0.865234375,0.9743895191579411,0.9742968895511268,0.9743417989662189,0.851,0.851,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",False,False,False,nm-3
Logistic Regression,0.9866447503595644,0.9882691911916032,0.9874563026938105,0.8864541832669323,0.8725490196078431,0.8794466403162055,0.9771276728372618,0.9772769603278078,0.9771964912181952,0.867,0.867,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",False,False,False,cnn
Logistic Regression,0.9854657113613101,0.9907388351512657,0.9880952380952381,0.9070247933884298,0.8607843137254902,0.8832997987927564,0.9780146277021242,0.9783944868690632,0.97814074488528,0.872,0.871,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",False,False,False,ros
Logistic Regression,0.9862789268892075,0.9911504424778761,0.98870868404845,0.911522633744856,0.8686274509803922,0.889558232931727,0.9791778448434597,0.9795120134103185,0.9792904068889179,0.879,0.878,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",False,False,False,smote
Logistic Regression,0.9888198757763975,0.9829182959456678,0.985860253896171,0.8460111317254174,0.8941176470588236,0.869399428026692,0.9752545080233709,0.9744831439746694,0.9747976684624898,0.856,0.855,"{'C': 1.0, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 100, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 25, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",False,False,False,adasyn
