Algorithm,Non-pulsar precision,Non-pulsar recall,Non-pulsar F1,Pulsar precision,Pulsar recall,Pulsar F1,Weighted precision,Weighted recall,Weighted F1,Matthews corrcoefficient,Cohen's Kappa,Parameters,PCA,Tuning,Scaling,Sampling
AdaBoost,0.9805208119745745,0.9841531179254991,0.9823336072308956,0.8434959349593496,0.8137254901960784,0.8283433133732535,0.9675048523400497,0.9679642391506799,0.9677061067899574,0.811,0.811,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",True,False,True,cnn
AdaBoost,0.9786758732737612,0.9917678534677917,0.985178370642952,0.9101123595505618,0.7941176470588235,0.8481675392670156,0.972163041834232,0.9729931085863289,0.972163745200276,0.836,0.833,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",True,False,True,ros
AdaBoost,0.9794715447154472,0.9917678534677917,0.9855813477860721,0.910913140311804,0.8019607843137255,0.8529718456725757,0.9729591986089361,0.9737381262804992,0.9729848035361405,0.841,0.839,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",True,False,True,smote
AdaBoost,0.9810971851243065,0.9827124922823626,0.981904174377956,0.8326693227091634,0.8196078431372549,0.8260869565217392,0.9669980586888953,0.9672192214565096,0.9671031348721503,0.808,0.808,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",True,False,True,adasyn
AdaBoost,0.9912449284646594,0.9553406050627701,0.9729616432613707,0.6836734693877551,0.9196078431372549,0.7842809364548495,0.9620287906123179,0.9519463587260197,0.9550389089586466,0.768,0.758,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",False,False,True,rus
AdaBoost,0.9830962688105546,0.9814776703025314,0.9822863027806386,0.8262548262548263,0.8392156862745098,0.8326848249027237,0.9681979384504461,0.9679642391506799,0.9680756948987729,0.815,0.815,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",False,False,True,nm-3
AdaBoost,0.9850348503485035,0.9888866021815188,0.9869569682653796,0.890020366598778,0.8568627450980392,0.8731268731268732,0.9760094477200139,0.976345688210095,0.9761442753019528,0.86,0.86,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",False,False,True,cnn
AdaBoost,0.9844485369347248,0.9901214241613501,0.9872768315206238,0.9004149377593361,0.8509803921568627,0.8749999999999999,0.9764662058526895,0.9769044514807227,0.9766116826892738,0.863,0.862,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",False,False,True,ros
AdaBoost,0.9850685211699735,0.9911504424778761,0.9881001231021749,0.9104166666666667,0.8568627450980392,0.8828282828282829,0.9779773597252562,0.9783944868690632,0.9781003766801809,0.871,0.871,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",False,False,True,smote
AdaBoost,0.9864337101747174,0.9876517802016875,0.9870423693953105,0.8809523809523809,0.8705882352941177,0.8757396449704142,0.9764140644486248,0.9765319426336375,0.9764697507593081,0.863,0.863,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.0, 'n_estimators': 50, 'random_state': 25}",False,False,True,adasyn
