Algorithm,Non-pulsar precision,Non-pulsar recall,Non-pulsar F1,Pulsar precision,Pulsar recall,Pulsar F1,Weighted precision,Weighted recall,Weighted F1,Matthews corrcoefficient,Cohen's Kappa,Parameters,PCA,Tuning,Scaling,Sampling
Decision Tree,0.9868755292125317,0.9594566783288743,0.972972972972973,0.6945736434108527,0.8784313725490196,0.7757575757575758,0.9591098443999305,0.9517601043024772,0.9542395305107171,0.756,0.749,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",False,False,True,adasyn
Decision Tree,0.9859681945743686,0.867668244494752,0.9230432402846196,0.41171088746569073,0.8823529411764706,0.561447286338116,0.9314196330870478,0.869063140249581,0.8886953288462293,0.546,0.496,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",True,False,False,rus
Decision Tree,0.9658901830282862,0.7168141592920354,0.822917897223863,0.21951219512195122,0.7588235294117647,0.3405191377034756,0.894991920068288,0.7208046191097038,0.7770949567590841,0.297,0.227,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",True,False,False,nm-3
Decision Tree,0.9711046899310958,0.8991562049804487,0.9337465270356914,0.4367816091954023,0.7450980392156863,0.5507246376811594,0.9203494708632612,0.8845222574036133,0.8973633712206771,0.513,0.49,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",True,False,False,cnn
Decision Tree,0.9694233531705315,0.9722165054537971,0.9708179202630497,0.7278225806451613,0.707843137254902,0.7176938369781312,0.9464737547373152,0.9471037437139133,0.9467737253523943,0.689,0.689,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",True,False,False,ros
Decision Tree,0.9749321077919365,0.9604856966454003,0.967654986522911,0.6701030927835051,0.7647058823529411,0.7142857142857143,0.9459764740325214,0.9418886198547215,0.9435875011735033,0.684,0.682,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",True,False,False,smote
Decision Tree,0.9751116783663051,0.9434039925910681,0.9589958158995816,0.5883233532934131,0.7705882352941177,0.6672325976230901,0.9383707497413888,0.9269882659713168,0.9312812989837667,0.634,0.627,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",True,False,False,adasyn
Decision Tree,0.9920472619859123,0.898538793990533,0.9429805615550757,0.490702479338843,0.9313725490196079,0.6427604871447903,0.9444246434070326,0.9016576643695288,0.9144627299385278,0.633,0.592,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",False,False,False,rus
Decision Tree,0.9850399793654888,0.7859641901625849,0.8743131868131868,0.30294906166219837,0.8862745098039215,0.4515484515484515,0.9202483295184637,0.7954926429502701,0.8341548677621504,0.44,0.361,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",False,False,False,nm-3
Decision Tree,0.9850712508482243,0.8962749536941758,0.9385775862068966,0.46835443037974683,0.8705882352941177,0.6090534979423868,0.9359884461473632,0.8938349785807413,0.9072761734643189,0.59,0.554,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",False,False,False,cnn
Decision Tree,0.9832298136645963,0.9773615970364272,0.9802869233150996,0.7959183673469388,0.8411764705882353,0.8179218303145853,0.9654371450816189,0.9644254051033712,0.9648639027469749,0.799,0.798,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",False,False,False,ros
Decision Tree,0.9858392336526447,0.9742745420868492,0.9800227719697754,0.7795414462081128,0.8666666666666667,0.8207985143918292,0.9662430571585655,0.9640528962562861,0.9648980985920975,0.802,0.801,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",False,False,False,smote
Decision Tree,0.9858917666877237,0.9635727515949783,0.9746044962531224,0.714516129032258,0.8686274509803922,0.784070796460177,0.960113861080667,0.9545539206556156,0.9565057465987358,0.763,0.759,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': 'deprecated', 'random_state': 25, 'splitter': 'best'}",False,False,False,adasyn
